,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,15.091384410858154,0.0017931461334228516,0.0013217926025390625,0.01594853401184082,0.007630109786987305,0.010550260543823242,0.05067706108093262,0.0033388137817382812,0.0014448165893554688,2.50219464302063,64.31857323646545,0.012513875961303711,91.4542338848114,0.2812802791595459,40.64260816574097,0.01772785186767578,0.14851045608520508,0.019127368927001953,0.002875804901123047,56.642486572265625,375.3742997646332,1322.5132477283478,18.286396265029907,0.0017261505126953125,0.007341623306274414,0.0009877681732177734,0.0009837150573730469,0.16002774238586426,0.002871274948120117,0.03157353401184082,0.31441497802734375,2.038738965988159,0.009653091430664062,0.1292412281036377,0.005676984786987305,0.02582859992980957,0.9484803676605225,0.0357968807220459,0.798192024230957,27.105655908584595,0.004427909851074219,0.001714468002319336,0.012182235717773438,0.007161617279052734,0.048778533935546875,0.028333663940429688,0.10517573356628418,0.05413651466369629,0.002536296844482422,13.676777124404907,341.06487584114075,65.02069020271301,0.011781692504882812,12.436497688293457
1,15.262250661849976,0.0006802082061767578,0.00020360946655273438,0.01401972770690918,0.006890773773193359,0.010009765625,0.05450606346130371,0.0026454925537109375,0.0007009506225585938,2.069765090942383,64.33375215530396,0.016611576080322266,92.0270471572876,0.3332979679107666,40.65268611907959,0.0169980525970459,0.15833353996276855,0.01772332191467285,0.002274036407470703,56.46801280975342,387.11973571777344,1324.543601512909,18.581215620040894,0.0010416507720947266,0.006442546844482422,0.0003464221954345703,0.0002880096435546875,0.1570422649383545,0.0021555423736572266,0.03375720977783203,0.32440185546875,1.8828258514404297,0.009157896041870117,0.13768458366394043,0.005151271820068359,0.025475025177001953,0.9088258743286133,0.032761573791503906,26.58891534805298,46.42293930053711,0.0038247108459472656,0.001039266586303711,0.011748552322387695,0.0064296722412109375,0.046655893325805664,0.026610374450683594,0.10378432273864746,0.05319857597351074,0.0018033981323242188,13.68791913986206,341.5927679538727,64.7717056274414,0.03027510643005371,3.143657684326172
2,15.377532005310059,0.0005865097045898438,0.00019621849060058594,0.013025283813476562,0.0066106319427490234,0.00960087776184082,0.05254626274108887,0.0026006698608398438,0.0007867813110351562,2.5830636024475098,64.20538449287415,0.013306379318237305,89.11075043678284,0.28778934478759766,40.62389039993286,0.017011404037475586,0.14571452140808105,0.017729520797729492,0.0023441314697265625,56.563477993011475,360.1253671646118,1249.8831412792206,18.72709584236145,0.0010714530944824219,0.006905078887939453,0.00026416778564453125,0.0003097057342529297,0.15597319602966309,0.0023496150970458984,0.03472185134887695,0.28989481925964355,2.087388515472412,0.009056329727172852,0.1716291904449463,0.0053675174713134766,0.027249574661254883,1.0076777935028076,0.0310208797454834,2.1202526092529297,44.568135023117065,0.003697633743286133,0.0009970664978027344,0.011617422103881836,0.006356000900268555,0.045380353927612305,0.026256561279296875,0.10379505157470703,0.0534517765045166,0.0018308162689208984,13.68814730644226,343.1247413158417,64.11347270011902,0.037241220474243164,59.835753440856934
3,15.464797019958496,0.0005714893341064453,0.00019025802612304688,0.012954473495483398,0.0068836212158203125,0.00961923599243164,0.05018973350524902,0.002562284469604492,0.0007405281066894531,2.655181407928467,63.36488628387451,0.010448455810546875,91.5218665599823,0.303372859954834,40.72217679023743,0.020114421844482422,0.13415980339050293,0.017802715301513672,0.0023806095123291016,56.7965989112854,375.3267228603363,1360.0135917663574,18.72002649307251,0.000993490219116211,0.0069427490234375,0.0002665519714355469,0.00027871131896972656,0.17427420616149902,0.0019061565399169922,0.03641867637634277,0.33991074562072754,2.0572047233581543,0.008924484252929688,0.1265733242034912,0.0070230960845947266,0.03191947937011719,0.763200044631958,0.034734487533569336,26.079796314239502,2.4998691082000732,0.003850221633911133,0.0010464191436767578,0.011060237884521484,0.006543397903442383,0.04506349563598633,0.02601933479309082,0.10721325874328613,0.05394339561462402,0.0018591880798339844,13.504725217819214,354.52870082855225,64.76822233200073,0.1896681785583496,1.0724761486053467
4,15.262024402618408,0.0005979537963867188,0.0001888275146484375,0.012720823287963867,0.006575107574462891,0.009599924087524414,0.05767345428466797,0.0026302337646484375,0.0008234977722167969,2.457057476043701,63.52118802070618,0.011512279510498047,90.56303644180298,0.2547180652618408,41.08895683288574,0.01858210563659668,0.13303613662719727,0.01775383949279785,0.002371549606323242,56.714309215545654,357.84106063842773,1180.481279850006,19.02353072166443,0.0010533332824707031,0.00561070442199707,0.00026607513427734375,0.000278472900390625,0.1696150302886963,0.002084970474243164,0.0276186466217041,0.2551889419555664,1.9491033554077148,0.008735179901123047,0.13525032997131348,0.005853414535522461,0.023299455642700195,0.6939077377319336,0.02958822250366211,26.309870719909668,48.17826509475708,0.0036995410919189453,0.0010690689086914062,0.011045455932617188,0.006493091583251953,0.045365333557128906,0.02508378028869629,0.10635638236999512,0.05402684211730957,0.0019991397857666016,13.899884939193726,439.80007910728455,65.04445433616638,0.10212039947509766,12.941086053848267
5,15.357588768005371,0.0005824565887451172,0.00022935867309570312,0.012814044952392578,0.006545543670654297,0.009646177291870117,0.04802966117858887,0.002627134323120117,0.0007033348083496094,2.442434072494507,63.62195873260498,0.0028569698333740234,91.4826807975769,0.28086185455322266,41.45359706878662,0.016998767852783203,0.14946985244750977,0.018520116806030273,0.0021986961364746094,56.479992628097534,377.5047867298126,1326.8018190860748,18.538224697113037,0.0011081695556640625,0.0067331790924072266,0.000293731689453125,0.00030493736267089844,0.18300318717956543,0.002170085906982422,0.03102898597717285,0.34604382514953613,2.093271493911743,0.008892297744750977,0.1327364444732666,0.005052804946899414,0.025102853775024414,0.9291269779205322,0.03520679473876953,2.194242477416992,2.5860774517059326,0.003712892532348633,0.0010371208190917969,0.010982513427734375,0.00644683837890625,0.04398179054260254,0.025389671325683594,0.1049051284790039,0.05443000793457031,0.0018815994262695312,13.92935848236084,341.74285078048706,64.63096332550049,0.010674476623535156,12.695219039916992
6,15.226711511611938,0.000560760498046875,0.00019693374633789062,0.012740135192871094,0.006591320037841797,0.009693622589111328,0.05374550819396973,0.002542257308959961,0.0006837844848632812,2.082102060317993,63.38333034515381,0.0167233943939209,91.83968210220337,0.3219318389892578,41.39227485656738,0.017194747924804688,0.15890717506408691,0.017729997634887695,0.0021944046020507812,55.80024075508118,384.6495478153229,1333.4419836997986,18.72768998146057,0.0010454654693603516,0.006377696990966797,0.00026726722717285156,0.0002810955047607422,0.14491534233093262,0.0021314620971679688,0.0336453914642334,0.3191816806793213,1.8812012672424316,0.008795976638793945,0.13399410247802734,0.005063533782958984,0.025165081024169922,0.9184455871582031,0.032266855239868164,1.0320188999176025,1.6016926765441895,0.003683805465698242,0.0010194778442382812,0.010986566543579102,0.0063629150390625,0.04407143592834473,0.02541351318359375,0.10508203506469727,0.0545651912689209,0.0018198490142822266,13.982638835906982,342.13827419281006,65.06204557418823,0.028667211532592773,0.8237099647521973
7,15.589591264724731,0.0006284713745117188,0.00019931793212890625,0.012688636779785156,0.006547689437866211,0.009604930877685547,0.05227184295654297,0.002519845962524414,0.0007498264312744141,2.7317326068878174,63.62672400474548,0.013241052627563477,89.16933274269104,0.2875816822052002,41.15059280395508,0.016999244689941406,0.1438896656036377,0.017817974090576172,0.0023543834686279297,56.045053482055664,365.63513231277466,1266.946254491806,18.444822311401367,0.0010385513305664062,0.006968498229980469,0.0002663135528564453,0.0002799034118652344,0.16304326057434082,0.0021448135375976562,0.03406333923339844,0.2730872631072998,2.031224250793457,0.009011983871459961,0.16232609748840332,0.005430459976196289,0.027522802352905273,1.0396296977996826,0.031148672103881836,27.725465774536133,46.87418866157532,0.0037331581115722656,0.001123666763305664,0.011612892150878906,0.006361722946166992,0.04666590690612793,0.025345563888549805,0.10424065589904785,0.05405473709106445,0.0018253326416015625,13.81318473815918,343.88037157058716,64.6034803390503,0.05152606964111328,1.9580280780792236
8,15.250479936599731,0.0005941390991210938,0.00020432472229003906,0.01348114013671875,0.006784677505493164,0.009911060333251953,0.05200910568237305,0.0028111934661865234,0.0008008480072021484,2.790571451187134,63.1977641582489,0.010406732559204102,90.55539608001709,0.30153656005859375,41.12456774711609,0.02022242546081543,0.13221168518066406,0.017833471298217773,0.002340555191040039,56.08381748199463,378.10688519477844,1354.8239600658417,18.5179386138916,0.0010008811950683594,0.0070459842681884766,0.00027060508728027344,0.0002853870391845703,0.16686582565307617,0.0019314289093017578,0.03655529022216797,0.32275962829589844,2.034060001373291,0.009747028350830078,0.1289677619934082,0.007112979888916016,0.03345799446105957,0.789360761642456,0.03503155708312988,1.1229948997497559,0.25008273124694824,0.0037658214569091797,0.0010063648223876953,0.01076960563659668,0.006258249282836914,0.0442357063293457,0.025255680084228516,0.10428166389465332,0.05414271354675293,0.0018649101257324219,13.606104850769043,356.11075019836426,65.05388116836548,0.021237850189208984,0.8770368099212646
9,15.128403186798096,0.0005679130554199219,0.0001957416534423828,0.013019323348999023,0.006545305252075195,0.009579181671142578,0.06388735771179199,0.0025420188903808594,0.0008196830749511719,2.592708110809326,63.69492864608765,0.01153254508972168,91.86728954315186,0.2554645538330078,41.20485877990723,0.01875758171081543,0.13130903244018555,0.01776909828186035,0.002266407012939453,56.01992440223694,356.1949257850647,1141.2424819469452,18.849178075790405,0.0009846687316894531,0.005644798278808594,0.00026988983154296875,0.0002830028533935547,0.10240674018859863,0.002052783966064453,0.027577638626098633,0.24202680587768555,1.919816255569458,0.008919715881347656,0.13030290603637695,0.00610804557800293,0.023777246475219727,0.7210009098052979,0.029562711715698242,2.418109655380249,3.7003939151763916,0.0038399696350097656,0.0010404586791992188,0.011026144027709961,0.00629878044128418,0.04658389091491699,0.02512073516845703,0.10680174827575684,0.05420207977294922,0.0020475387573242188,13.977783918380737,452.1957633495331,65.58210468292236,0.018273353576660156,0.8362998962402344
